0,17,6,1,180,0
0,16,6,1,180,0
0,15,6,1,180,0
0,14,6,1,180,0
0,14,7,1,90,270
0,14,8,1,90,270
0,14,9,1,90,270
0,15,9,1,0,180
0,16,9,1,0,180
0,17,9,1,0,180
0,13,9,1,180,0
0,13,10,1,90,270
0,13,11,1,90,270
0,13,12,1,90,270
0,13,13,1,90,270
0,14,13,1,0,180
0,15,13,1,0,180
0,16,13,1,0,180
0,17,13,1,0,180
0,12,13,1,180,0
0,11,13,1,180,0
0,11,14,1,90,270
0,11,15,1,90,270
0,11,16,1,90,270
0,10,16,1,180,0
0,9,16,1,180,0
0,8,16,1,180,0
0,7,16,1,180,0
0,6,16,1,180,0
0,6,15,1,90,270
0,6,14,1,90,270
0,6,13,1,90,270
0,6,12,1,90,270
0,6,11,1,90,270
0,6,10,1,90,270
0,6,9,1,90,270
0,6,8,1,90,270
0,6,7,1,90,270
0,6,6,1,90,270
0,7,6,1,0,180
0,8,6,1,0,180
0,9,6,1,0,180
0,10,6,1,0,180
0,11,6,1,0,180
0,11,7,1,90,270
0,11,8,1,90,270
0,11,9,1,90,270
0,11,10,1,90,270
0,11,11,1,90,270
0,11,12,1,90,270
